time_date_string,user_id,source_app,language,is_user_default_profile,is_user_geo_enabled,country,possibly_sensitive,user_profile_background_color,user.profile_text_color,user_profile_link_color,is_truncated,display_text_range,user.statuses_count,user_friends_count,user_followers_count,user_lists_count,number_of_user_mentions_in_tweet,number_of_medias_in_tweet,number_of_urls_in_tweet
2019-01-20T00:32:23.561Z,9.54E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,13,16574,3059,2382,10,1,0,0
2019-01-20T05:48:04.130Z,31153243,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,0084B4,TRUE,27,17424,994,632,36,2,0,1
2019-01-20T14:42:57.059Z,355416292,Twitter for iPhone,und,FALSE,TRUE,United States,,131516,333333,ABB8C2,FALSE,,690616,2231,67896,965,0,0,0
2019-01-20T23:16:50.888Z,116060961,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,0,0,0E3886,FALSE,11,110519,1364,16920,1197,1,1,0
2019-01-20T02:16:06.859Z,28507102,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,7FDBB6,TRUE,140,7123,768,454,9,6,0,1
2019-01-20T12:00:08.975Z,311357734,Twitter for Android,en,FALSE,TRUE,United Kingdom,,DBE9ED,333333,CC3366,TRUE,13,6302,2926,3126,21,1,0,1
2019-01-20T17:46:31.464Z,26446641,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,E683CF,61014,FALSE,,10575,769,208,2,0,0,0
2019-01-20T21:33:36.102Z,474285222,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,1167,175,89,1,0,0,0
2019-01-20T23:56:48.533Z,900118166,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,666666,89C9FA,FALSE,0,8357,191,1317,13,0,1,0
2019-01-20T10:20:11.081Z,6296892,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,9AE4E8,0,0000FF,FALSE,29,58515,3566,1900,62,2,0,0
2019-01-20T20:34:16.126Z,49403313,Twitter for iPhone,en,FALSE,TRUE,United States,,0099B9,3C3940,0099B9,FALSE,35,1005,195,77,1,1,0,0
2019-01-20T00:27:17.572Z,2480901878,Twitter for iPhone,en,FALSE,TRUE,United States,,352726,3E4415,59C2F2,FALSE,36,3025,399,283,0,1,0,0
2019-01-20T03:12:04.864Z,351768845,Twitter for Android,es,FALSE,TRUE,Argentina,,53547,666666,1C89B0,FALSE,,3394,519,335,4,0,0,0
2019-01-20T19:52:19.452Z,9.51E+17,Twitter for Android,und,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,140,14551,484,418,0,8,0,1
2019-01-20T04:40:44.818Z,944718512,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,13,15718,423,335,1,1,0,0
2019-01-20T16:47:12.192Z,241368640,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0F0B0F,C202C2,ED099D,FALSE,0,107841,758,1967,11,0,1,0
2019-01-20T16:09:44.919Z,1146238586,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,29,6193,497,343,5,2,0,0
2019-01-20T17:57:18.534Z,7.10E+17,Twitter for Android,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,FALSE,,5489,799,236,10,0,0,0
2019-01-20T00:53:25.570Z,3030725250,Twitter for Android,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,11,26636,4512,3040,2,1,0,0
2019-01-20T19:47:37.455Z,47109694,Twitter for iPhone,und,FALSE,TRUE,United States,,131516,1D498A,1B95E0,FALSE,25,25767,1276,950,12,2,0,0
2019-01-20T23:03:22.209Z,4750886667,Twitter for Android,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,FALSE,15,5930,344,285,5,1,0,0
2019-01-20T13:04:42.617Z,439274805,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,140,27910,404,713,18,3,0,1
2019-01-20T01:50:23.238Z,1279571089,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,212121,FALSE,30,53431,328,698,14,3,0,0
2019-01-20T23:37:58.481Z,163438524,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,54,3178,165,32,1,3,0,0
2019-01-20T23:38:54.604Z,2609625189,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,00BBFF,FALSE,36,551,227,121,2,2,0,0
2019-01-20T23:52:41.507Z,16566770,Twitter for Android,en,FALSE,TRUE,United States,,91304,696545,7D7D7D,FALSE,17,35529,1684,2139,66,1,0,0
2019-01-20T15:50:05.618Z,1657164086,Twitter for iPhone,en,FALSE,TRUE,India,FALSE,0,0,7FDBB6,FALSE,53,143,63,19,0,0,1,0
2019-01-20T17:42:36.616Z,1005403542,Twitter for Android,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,43,395,50,28,0,1,1,0
2019-01-20T16:26:11.203Z,200942031,Twitter for iPhone,und,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,,22637,390,1003,30,0,0,0
2019-01-20T17:34:38.704Z,1.08E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,180,234,337,0,0,0,0
2019-01-20T19:19:19.319Z,7.10E+17,Twitter for iPhone,und,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,12,5988,338,548,0,1,0,0
2019-01-20T02:16:06.859Z,28507102,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,7FDBB6,TRUE,69,7123,768,454,9,6,0,1
2019-01-20T14:48:10.506Z,552319659,Twitter for iPhone,en,FALSE,TRUE,United States,,642D8B,3D1957,FF0000,FALSE,113,124016,650,935,2,1,0,0
2019-01-20T15:39:59.031Z,148461254,Twitter for Android,es,FALSE,TRUE,Argentina,FALSE,DBE9ED,333333,CC3366,FALSE,0,6376,576,12738,70,1,1,0
2019-01-20T16:16:57.420Z,21707968,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,1B95E0,TRUE,140,2196,397,113,4,5,0,1
2019-01-20T04:53:15.497Z,1695747672,Twitter for iPhone,es,FALSE,TRUE,United States,,0,333333,0,FALSE,12,43255,932,1401,3,1,0,0
2019-01-20T06:10:34.924Z,202870467,Twitter for Android,und,FALSE,TRUE,United States,FALSE,131516,944094,DD2E44,FALSE,,17338,136,755,58,0,0,1
2019-01-20T17:34:11.329Z,275150051,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,557,547,89,2,3,0,0
2019-01-20T03:55:08.889Z,43113531,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,37,2,26,9,0,1,1,0
2019-01-20T00:19:30.803Z,9.41E+17,Twitter for Android,und,TRUE,TRUE,India,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,3749,1187,263,0,0,1,0
2019-01-20T21:55:31.065Z,7.57E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,TRUE,140,34831,686,908,12,2,0,1
2019-01-20T17:42:36.616Z,1005403542,Twitter for Android,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,17,395,50,28,0,1,1,0
2019-01-20T23:10:01.900Z,336640040,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,6603,348,373,2,0,0,1
2019-01-20T22:46:02.768Z,201987922,Twitter for iPhone,en,FALSE,TRUE,United States,,EDECE9,333333,88253,FALSE,,84513,3803,12307,60,0,0,0
2019-01-20T04:25:11.671Z,2433644792,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,84,29513,382,917,10,1,0,0
2019-01-20T23:45:00.264Z,130461136,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,FALSE,0,0,19CF86,FALSE,31,13404,581,352,8,0,1,0
2019-01-20T17:35:42.386Z,9.12E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,1718,578,72,0,0,0,0
2019-01-20T00:57:17.904Z,40239758,Twitter for iPhone,en,FALSE,TRUE,United States,,B2DFDA,333333,93A644,FALSE,,146176,721,334,33,0,0,0
2019-01-20T14:58:22.277Z,7.36E+17,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,FALSE,45,1173,245,250,10,2,0,0
2019-01-20T16:54:08.592Z,3485786292,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,26479,645,905,7,0,0,0
2019-01-20T15:36:15.840Z,317438436,Twitter for iPhone,en,FALSE,TRUE,United States,,CCCCCC,999999,666666,TRUE,,9250,740,1672,7,0,0,1
2019-01-20T19:12:22.185Z,7.41E+17,Twitter for Android,es,FALSE,TRUE,United States,FALSE,0,0,FF691F,TRUE,140,254,203,69,0,1,0,1
2019-01-20T02:01:21.930Z,2814616437,Twitter for Android,en,FALSE,TRUE,United Kingdom,,0,0,F5ABB5,FALSE,,20394,393,403,3,0,0,0
2019-01-20T05:01:57.893Z,1646682434,Twitter for iPhone,und,FALSE,TRUE,United States,,9AE4E8,333333,91D2FA,FALSE,15,4035,360,464,1,1,0,0
2019-01-20T18:24:16.976Z,528896915,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,17,2703,687,368,4,1,0,0
2019-01-20T21:40:52.411Z,1382694253,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,43,12505,760,189,2,1,0,0
2019-01-20T23:15:55.646Z,323982384,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,131516,333333,9266CC,FALSE,15,117725,2088,11031,185,1,0,1
2019-01-20T23:29:40.053Z,630634632,Twitter for Android,en,FALSE,TRUE,United Kingdom,FALSE,C0DEED,333333,0051B3,FALSE,0,3140,1103,593,8,0,1,0
2019-01-20T23:04:21.067Z,7.03E+17,Twitter for iPhone,ar,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,FALSE,,10214,136,893,4,0,0,0
2019-01-20T10:00:13.981Z,1.01E+18,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,19CF86,TRUE,140,75,72,15,0,0,0,1
2019-01-20T07:23:06.617Z,155700400,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,FAB81E,FALSE,24,287701,1254,5395,150,2,0,0
2019-01-20T11:12:45.222Z,1897275056,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,TRUE,41,1889,1161,92,1,3,0,1
2019-01-20T21:36:29.784Z,67952400,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,3B94D9,FALSE,,61020,742,1017,38,0,0,0
2019-01-20T15:23:34.852Z,3166134020,Twitter for Android,en,TRUE,TRUE,India,,C0DEED,333333,1DA1F2,FALSE,10,1918,651,515,5,1,0,0
2019-01-20T03:20:54.839Z,39329139,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,0,FALSE,,45484,548,2646,18,1,0,0
2019-01-20T01:38:37.560Z,8.87E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,25,35979,84,262,17,2,0,0
2019-01-20T01:42:03.379Z,1.01E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,10158,118,155,4,0,0,0
2019-01-20T11:20:19.292Z,67796451,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,B528B5,8EC1D7,0B574A,TRUE,,18016,2124,2272,94,0,0,1
2019-01-20T19:24:39.549Z,128108056,Twitter for Android,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,37,8028,2656,420,0,1,0,0
2019-01-20T14:13:30.118Z,8.59E+17,Twitter for Android,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,FALSE,,2633,335,311,0,1,0,0
2019-01-20T06:38:45.970Z,873767672,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,22330,333333,A80505,FALSE,,37978,538,697,10,0,0,0
2019-01-20T20:35:23.743Z,2269203970,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,,1434,771,547,1,0,0,0
2019-01-20T21:11:58.162Z,8.53E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,531,178,86,0,0,1,0
2019-01-20T22:25:36.496Z,1211427506,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,25,4755,391,733,14,2,0,0
2019-01-20T01:35:03.030Z,268940771,Twitter for iPhone,en,FALSE,TRUE,United States,,0A090A,FCEFFB,B82C95,FALSE,77,56509,1034,1139,5,1,0,0
2019-01-20T21:19:59.223Z,2267636804,Twitter for Android,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,,11037,1384,962,19,0,0,0
2019-01-20T08:16:26.791Z,2184621170,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,72730,2071,2506,19,0,0,0
2019-01-20T09:17:16.631Z,73031859,Twitter for Android,en,FALSE,TRUE,India,,352726,3E4415,D02B55,FALSE,85,6065,4786,1060,15,3,0,0
2019-01-20T22:10:38.502Z,8.80E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,2381,261,186,1,3,1,0
2019-01-20T06:15:01.895Z,520896224,Twitter for Android,en,FALSE,TRUE,United States,,ED6B0E,333333,94D487,FALSE,,53968,782,748,12,0,0,0
2019-01-20T14:52:22.912Z,2171671893,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,F5ABB5,FALSE,13,29745,427,1366,10,1,0,0
2019-01-20T17:04:18.619Z,2811297634,Twitter for Android,es,FALSE,TRUE,Argentina,,0,0,D9209E,FALSE,,20199,248,964,1,0,0,0
2019-01-20T23:39:22.547Z,2439084271,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,14,6702,307,372,3,0,1,0
2019-01-20T06:14:09.668Z,8.10E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,25,1321,12,142,1,1,0,0
2019-01-20T16:28:08.139Z,3095823166,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,18,12157,3383,3085,9,1,0,0
2019-01-20T02:14:52.156Z,14075680,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,TRUE,44,5221,498,333,5,3,0,1
2019-01-20T15:33:35.104Z,1.06E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,528,41,45,0,0,0,0
2019-01-20T23:38:41.999Z,258020800,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,1516,281,119,0,0,0,0
2019-01-20T07:16:04.020Z,419096848,Twitter for Android,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,69,81855,2284,2207,53,5,0,0
2019-01-20T22:33:59.592Z,412645886,Twitter for iPhone,en,FALSE,TRUE,United States,,EB528A,362720,E685A9,FALSE,,6829,89,614,3,0,0,0
2019-01-20T19:27:55.342Z,9.66E+17,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,C8102E,FALSE,,456,549,87,0,0,0,0
2019-01-20T06:56:19.504Z,8.23E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,30,62689,1861,1419,0,2,0,0
2019-01-20T22:09:05.148Z,1061532138,Twitter for Android,en,FALSE,TRUE,United States,,ACDED6,333333,D915C5,FALSE,,10050,987,397,3,0,0,0
2019-01-20T02:54:53.506Z,2790355680,Twitter for iPad,en,FALSE,TRUE,United States,FALSE,0,0,FAB81E,TRUE,0,1474,710,2578,32,0,0,1
2019-01-20T19:38:38.475Z,332032678,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,TRUE,140,94525,362,1274,12,1,0,1
2019-01-20T03:03:10.399Z,374811741,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,43002,1235,1482,4,0,0,0
2019-01-20T23:18:24.951Z,23217881,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,00B315,FALSE,55,31376,6823,14383,100,1,0,0
2019-01-20T23:14:48.495Z,16594717,Twitter for iPhone,es,FALSE,TRUE,Argentina,,FFF04D,333333,E81C4F,TRUE,28,6126,736,213,6,2,0,1
2019-01-20T00:34:00.218Z,271041163,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,12,13868,528,616,3,1,0,0
2019-01-20T20:26:54.889Z,1.01E+18,Twitter for Android,es,FALSE,TRUE,Argentina,,0,0,F58EA8,FALSE,,9356,250,253,0,0,0,0
2019-01-20T00:44:18.641Z,14588077,Twitter for iPhone,en,FALSE,TRUE,United States,,EE217C,0,3F1971,TRUE,,1493,1395,7398,261,0,0,1
2019-01-20T22:51:39.522Z,7.48E+17,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,E81C4F,FALSE,,16437,765,2261,14,0,0,0
2019-01-20T21:52:31.906Z,33021284,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,137,4830,447,168,0,5,0,0
2019-01-20T15:01:53.676Z,124748406,Twitter for Android,en,FALSE,TRUE,United States,,3E494A,333333,74798A,TRUE,,1647,243,120,9,0,0,1
2019-01-20T04:54:00.158Z,2437669592,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,17,197930,573,803,50,1,0,0
2019-01-20T18:08:09.160Z,37184562,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,140,65882,5823,5300,2,3,0,1
2019-01-20T20:05:50.915Z,3028110790,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,16,5509,478,113,1,1,0,0
2019-01-20T21:07:00.936Z,1599753282,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,5683,636,347,7,0,0,0
2019-01-20T17:26:18.965Z,62887581,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,4533,966,1186,0,0,0,0
2019-01-20T17:10:52.585Z,209545707,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,FALSE,131516,333333,9999,TRUE,26,9054,1638,1836,38,4,0,2
2019-01-20T04:53:15.497Z,1695747672,Twitter for iPhone,es,FALSE,TRUE,United States,,0,333333,0,FALSE,29,43255,932,1401,3,1,0,0
2019-01-20T05:13:50.416Z,1.01E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,140,10662,407,296,4,4,0,1
2019-01-20T15:02:21.784Z,4759628979,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,DD2E44,FALSE,50,2713,344,119,1,1,1,0
2019-01-20T19:24:39.549Z,128108056,Twitter for Android,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,17,8028,2656,420,0,1,0,0
2019-01-20T18:05:55.221Z,7.45E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,46,3938,249,258,1,1,0,0
2019-01-20T21:55:26.472Z,748207350,Twitter for Android,pt,FALSE,TRUE,Argentina,,C0DEED,333333,0,FALSE,,23075,206,385,2,0,0,0
2019-01-20T19:39:16.971Z,1966610636,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,FF691F,FALSE,,3088,514,268,1,0,0,0
2019-01-20T00:47:13.778Z,1657812318,Twitter for Android,es,FALSE,TRUE,Argentina,,E61550,333333,F50A4C,FALSE,8,22731,379,889,0,1,0,0
2019-01-20T11:19:55.617Z,171578994,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,44,25790,841,1253,26,3,0,0
2019-01-20T21:19:45.819Z,17406061,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,FFFFFF,634047,172FA6,FALSE,66,8750,306,275,13,4,0,0
2019-01-20T22:49:00.663Z,7.48E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,5826,409,224,0,0,0,0
2019-01-20T02:07:00.040Z,8.43E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,1622,368,100,0,0,0,0
2019-01-20T03:02:42.947Z,1.06E+18,Twitter for Android,und,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,,816,88,9,0,8,0,0
2019-01-20T01:30:35.432Z,14345325,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,,5334,851,1710,83,0,0,0
2019-01-20T19:59:26.913Z,2320524879,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,12,11427,840,557,12,1,0,0
2019-01-20T05:26:17.807Z,588120903,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,14,38472,469,378,10,1,0,0
2019-01-20T16:43:46.398Z,1564457694,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,14110,144,163,1,0,0,0
2019-01-20T23:38:54.604Z,2609625189,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,00BBFF,FALSE,25,551,227,121,2,2,0,0
2019-01-20T10:30:36.958Z,131036540,Twitter for iPhone,en,FALSE,TRUE,United States,,FF6699,362720,B40B43,FALSE,,17659,389,387,1,0,0,0
2019-01-20T05:56:45.478Z,885795390,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,20043,387,225,0,0,0,0
2019-01-20T06:20:42.504Z,3695781133,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,15309,1137,1513,5,0,0,0
2019-01-20T16:02:50.968Z,8.20E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,27,3158,104,124,1,1,0,0
2019-01-20T16:23:00.625Z,272901406,Twitter for iPhone,und,FALSE,TRUE,United States,,0D852D,666666,211AD9,FALSE,27,15660,875,33518,263,2,0,0
2019-01-20T04:00:10.304Z,1009095283,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,33650,744,893,0,0,0,0
2019-01-20T20:19:44.236Z,347206824,Twitter for iPhone,en,FALSE,TRUE,United States,,404347,3C3940,2D51BD,FALSE,,5881,764,912,0,0,0,0
2019-01-20T05:30:50.133Z,2530504448,Twitter for Android,es,FALSE,TRUE,Argentina,,C0DEED,333333,9266CC,FALSE,36,40586,368,718,1,2,0,0
2019-01-20T20:42:41.210Z,838644390,Twitter for iPhone,es,FALSE,TRUE,Argentina,,33E7FF,333333,FF0000,FALSE,,17488,1746,1031,2,0,0,0
2019-01-20T15:34:43.726Z,547993745,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,140,34046,53,105,10,5,0,1
2019-01-20T20:04:23.058Z,23926626,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,C0DEED,333333,0084B4,FALSE,71,41643,493,3573,46,4,0,0
2019-01-20T21:30:55.307Z,224263438,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,4708,473,87,4,0,0,0
2019-01-20T00:24:50.609Z,1.02E+18,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,8,250,120,106,0,0,1,0
2019-01-20T01:18:39.111Z,16257196,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,41,213,29,8,0,3,0,0
2019-01-20T08:43:21.159Z,554059810,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,C7E2F2,A8A799,ABB8C2,FALSE,0,28485,795,764,5,0,1,0
2019-01-20T05:20:34.420Z,7.86E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,140,7191,110,43,7,2,0,1
2019-01-20T00:38:10.672Z,7.88E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,23,108,227,13,0,1,0,0
2019-01-20T02:27:46.610Z,1350297810,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,5,9119,134,89,0,1,0,0
2019-01-20T12:20:13.435Z,428314250,Twitter for iPhone,und,FALSE,TRUE,United Kingdom,,0,0,9266CC,FALSE,,305670,536,510,66,0,0,0
2019-01-20T21:46:33.278Z,8.23E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,127,2744,59,15,2,2,0,0
2019-01-20T06:49:27.188Z,8.71E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,50,844,1495,183,0,1,0,0
2019-01-20T05:28:59.314Z,2339061523,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,53244,2140,2703,17,0,0,0
2019-01-20T16:21:05.832Z,39119461,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,FF6699,362720,B40B43,FALSE,14,10879,1156,966,44,1,0,0
2019-01-20T13:09:34.189Z,829101223,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,ABB8C2,0,38543,FALSE,14,2999,2123,302,3,1,0,1
2019-01-20T04:25:11.671Z,2433644792,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,11,29513,382,917,10,1,0,0
2019-01-20T20:04:55.638Z,3446765422,Twitter for Android,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,16,2319,26,17,0,1,1,0
2019-01-20T22:26:02.692Z,2251411028,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,01070A,333333,0,TRUE,140,545,485,2473,52,0,0,1
2019-01-20T04:35:57.660Z,7.38E+17,Twitter for Android,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,FALSE,,16150,624,626,0,0,0,0
2019-01-20T00:27:29.351Z,778900057,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,36,3885,425,208,9,3,0,1
2019-01-20T23:35:54.701Z,1634310788,Twitter for Android,es,FALSE,TRUE,Argentina,,121413,333333,19CF86,FALSE,,16023,409,518,4,0,0,0
2019-01-20T16:10:06.957Z,264613539,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,333333,68989E,FALSE,,7441,358,345,0,0,0,0
2019-01-20T09:18:41.521Z,1378663184,Twitter for iPhone,en,FALSE,TRUE,United States,,F0E1CE,333333,F5ABB5,FALSE,,9375,341,641,3,1,0,0
2019-01-20T16:00:33.884Z,135948031,Twitter for Android,en,FALSE,TRUE,United States,,642D8B,3D1957,FF0000,FALSE,17,9424,732,606,1,1,0,0
2019-01-20T07:39:10.893Z,173150937,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,DBE9ED,333333,CC3366,FALSE,15,33154,995,10601,395,1,0,0
